FCS_ANALYZED_RESULT_MARKER_ID	POPULATION_MARKER_PREFERRED	POPULATION_MARKER_REPORTED	PREFERRED_ANALYTE_ACCESSION	RESULT_ID
2097469	CD4+	CD4+	ANA41	774897
2097473	singlet	singlets		774898
2097488	lymphocyte	Lymph		774900
2097494	singlet	singlets		774901
2097496	CD3+	CD3+	ANA809	774901
2097497	CD8+	CD8+	ANA810	774901
2097500	lymphocyte	Lymph		774902
2097505	singlet	singlets		774903
2097526	lymphocyte	Lymph		774906
2097546	lymphocyte	Lymph		774911
2097553	viable	NK-NKT: viable		774913
2097581	viable	NK-NKT: viable		774917
2097589	CD3+	CD3+	ANA809	774918
2097601	singlet	singlets		774920
2097617	CD3+	CD3+	ANA809	774922
2097621	lymphocyte	Lymph		774923
2097632	CD3-	CD3-	ANA809	774925
2097634	CD56+	CD56+	ANA815	774925
2097639	CD3-	CD3-	ANA809	774926
2097652	viable	NK-NKT: viable		774928
2097654	lymphocyte	Lymph		774928
2097659	CD94-	Q3: CD94-	ANA884	774928
2097672	singlet	singlets		774932
2097685	singlet	singlets		774935
2097689	CD20+	CD20+	ANA806	774935
2097696	CD19+	CD19+	ANA805	774936
2097716	viable	B cell: viable		774939
2097719	CD3-	CD3-	ANA809	774939
2097752		Treg: viable		774944
2097757	lymphocyte	Lymph		774946
2097777	CD4+	CD4+	ANA41	774950
2097784	CD4+	CD4+	ANA41	774951
2097785	IL2RAhi	CD25hi	ANA163	774951
2097796	CD161+	Q2: CD161+	ANA883	774952
2097799	singlet	singlets		774953
2097813	CD127low	CD127low	ANA182	774954
2097821		Treg: viable		774956
2097822	singlet	singlets		774956
2097829	singlet	singlets		774958
2097836	CD16+	CD16+	ANA811	774960
2097846	lymphocyte	Lymph		774962
2097850	lymphocyte	Lymph		774963
2097872	lymphocyte	Lymph		774967
2097875	singlet	singlets		774968
2097877	CD3-	CD3-	ANA809	774968
2097883	CD3-	CD3-	ANA809	774969
2097908	CD16+	CD16+	ANA811	774976
2097914	CD56+	CD56+	ANA815	774977
2097919	CD3+	CD3+	ANA809	774978
2097923	CD3+	CD3+	ANA809	774979
2097935	CD8+	CD8+	ANA810	774981
2097936	CXCR3	CXCR3: viable	ANA76	774982
2097941	CXCR3+	CXCR3+	ANA76	774982
2097957	CD20+	CD20+	ANA806	774985
2097958	CXCR3+	CXCR3+	ANA76	774985
2097966	CXCR3	CXCR3: viable	ANA76	774988
2097972		Activated T: viable		774990
2097981		Activated T: viable		774993
2097984	CD3+	CD3+	ANA809	774993
2097995	CD3+	CD3+	ANA809	774995
2098001	lymphocyte	Lymph		774996
2098019	CD38-	Q4: CD38-	ANA808	774998
2098029	CD8+	CD8+	ANA810	775000
2098035	CD8+	CD8+	ANA810	775001
2098042	CD8+	CD8+	ANA810	775002
2098044	CD38+	Q2: CD38+	ANA808	775002
2098045		Activated T: viable		775003
2098050	HLADR+	Q3: HLADR+	ANA812	775003
2098055	CD3+	CD3+	ANA809	775004
2098056	CD8+	CD8+	ANA810	775004
2098060	singlet	singlets		775005
2098069		T cell: viable		775009
2098074	singlet	singlets		775010
2098081	CD3+	CD3+	ANA809	775011
2098105	singlet	singlets		775015
2098111		T cell: viable		775016
2098113	lymphocyte	Lymph		775016
2098116	CD45RA-	Q4: CD45RA-	ANA816	775016
2098118		T cell: viable		775017
2098146	CD8+	CD8+	ANA810	775021
2098147	CD45RA+	Q2: CD45RA+	ANA816	775021
2098151	lymphocyte	Lymph		775022
2098156		T cell: viable		775023
2098158	lymphocyte	Lymph		775023
2098164	viable	NK-NKT: viable		775025
2098165	singlet	singlets		775025
2098168	lymphocyte	Lymph		775026
2098171	lymphocyte	Lymph		775027
2098176	CD3+	CD3+	ANA809	775028
2098185	viable	NK-NKT: viable		775030
2098198	CD94-	Q3: CD94-	ANA884	775031
2098219	singlet	singlets		775035
2098223	CD314+	Q2: CD314+	ANA886	775035
2098232	viable	NK-NKT: viable		775037
2098252	CD16+	CD16+	ANA811	775040
2098266	CD56+	CD56+	ANA815	775042
2098275	CD314+	Q2: CD314+	ANA886	775043
2098276	CD94+	Q2: CD94+	ANA884	775043
2098281	CD16+	CD16+	ANA811	775044
2098289	CD16+	CD16+	ANA811	775045
2098297	singlet	singlets		775048
2098299	viable	B cell: viable		775049
2098305	lymphocyte	Lymph		775050
2098308	CD20+	CD20+	ANA806	775050
2098316	CD38+	CD38+	ANA808	775051
2098325	viable	B cell: viable		775053
2098331	CD24-	CD24-	ANA807	775053
2098341	viable	B cell: viable		775055
2098344	CD3-	CD3-	ANA809	775055
2098353	CD19+	CD19+	ANA805	775056
2098359	lymphocyte	Lymph		775057
2098395	CD3+	CD3+	ANA809	775065
2098399	singlet	singlets		775066
2098401	CD3+	CD3+	ANA809	775066
2098425	lymphocyte	Lymph		775069
2098430	CD161+	Q3: CD161+	ANA883	775069
2098438	CD127low	CD127low	ANA182	775070
2098442	singlet	singlets		775071
2098444	CD3+	CD3+	ANA809	775071
2098448	lymphocyte	Lymph		775072
2098454	singlet	singlets		775074
2098456	singlet	singlets		775075
2098458	CXCR3	CXCR3 FMO: viable	ANA76	775076
2098461	CD16+	CD16+	ANA811	775076
2098463	CXCR3	CXCR3 FMO: viable	ANA76	775077
2098483	CXCR3+	CXCR3+	ANA76	775080
2098486	lymphocyte	Lymph		775081
2098490	singlet	singlets		775082
2098505	CXCR3	CXCR3 FMO: viable	ANA76	775085
2098520	singlet	singlets		775088
2098550	CXCR3	CXCR3: viable	ANA76	775096
2098553	CD3+	CD3+	ANA809	775096
2098556	CXCR3	CXCR3: viable	ANA76	775097
2098558	lymphocyte	Lymph		775097
2098565	CD8+	CD8+	ANA810	775098
2098577	CXCR3	CXCR3: viable	ANA76	775101
2098580	CD3-	CD3-	ANA809	775101
2098587	CXCR3	CXCR3: viable	ANA76	775103
2098602		Activated T: viable		775108
2098606		Activated T: viable		775109
2098610	CD4+	CD4+	ANA41	775109
2098612	singlet	singlets		775110
2098630	CD38+	Q2: CD38+	ANA808	775112
2098640	lymphocyte	Lymph		775114
2098647	lymphocyte	Lymph		775115
2098655	PD1+	PD1+	ANA818	775116
2098657	singlet	singlets		775117
2098660	CD8+	CD8+	ANA810	775117
2098673	CD3+	CD3+	ANA809	775119
2098676	CD38-	Q3: CD38-	ANA808	775119
2098684		Activated T: viable		775121
2098687		TCRgd+		775121
2098691		T cell: viable		775124
2098704	singlet	singlets		775127
2098711	lymphocyte	Lymph		775128
2098715		T cell: viable		775129
2098717	lymphocyte	Lymph		775129
2098718	CD3+	CD3+	ANA809	775129
2098736		T cell: viable		775132
2098753	CD28+	CD28+	ANA863	775134
2098755	singlet	singlets		775135
2098756	lymphocyte	Lymph		775135
2098760		T cell: viable		775136
2098785	CD8+	CD8+	ANA810	775139
2098802	CD8+	CD8+	ANA810	775144
2098804	singlet	singlets		775145
2098819	lymphocyte	Lymph		775147
2098830	CD94-	Q4: CD94-	ANA884	775148
2098847	CD8-	CD8-	ANA810	775151
2098857	viable	NK-NKT: viable		775153
2098860	CD3+	CD3+	ANA809	775153
2098862	CD314-	Q4: CD314-	ANA886	775153
2098865	singlet	singlets		775154
2098875	lymphocyte	Lymph		775156
2098876	CD3-	CD3-	ANA809	775156
2098879	viable	NK-NKT: viable		775157
2098884	CD56+	CD56+	ANA815	775157
2098892	CD314-	Q1: CD314-	ANA886	775158
2098903	singlet	singlets		775160
2098905	CD3-	CD3-	ANA809	775160
2098906	CD16+	CD16+	ANA811	775160
2098909	CD94-	Q3: CD94-	ANA884	775160
2098917	CD94-	Q4: CD94-	ANA884	775161
2098938	CD19+	CD19+	ANA805	775167
2098943	singlet	singlets		775168
2098951	singlet	singlets		775169
2098961	CD3-	CD3-	ANA809	775170
2098970	CD19+	CD19+	ANA805	775171
2098976	lymphocyte	Lymph		775172
2098981	CD27-	Q3: CD27-	ANA40	775172
2098983	singlet	singlets		775173
2098988	IgD-	Q4: IgD-	ANA813	775173
2098989	CD27-	Q4: CD27-	ANA40	775173
2099000	CD27+	CD27+	ANA40	775175
2099002		Treg: viable		775176
2099007	lymphocyte	Lymph		775178
2099022	CD161+	CD161+	ANA883	775181
2099028	IL2RAhi	CD25hi	ANA163	775182
2099030		Treg: viable		775183
2099045	CD127low	CD127low	ANA182	775184
2099053	IL2RAhi	CD25hi	ANA163	775185
2099058	singlet	singlets		775186
2099072	singlet	singlets		775188
2099082	lymphocyte	Lymph		775191
2099083	CXCR3	CXCR3 FMO: viable	ANA76	775192
2099088	CXCR3	CXCR3 FMO: viable	ANA76	775193
2099104	singlet	singlets		775196
2099105	lymphocyte	Lymph		775196
2099109	CXCR3	CXCR3 FMO: viable	ANA76	775197
2099125	singlet	singlets		775200
2099130	CXCR3	CXCR3 FMO: viable	ANA76	775201
2099143	SIGLEC-3+	CD33+	ANA864	775203
2099145	singlet	singlets		775204
2099152	CXCR3	CXCR3: viable	ANA76	775207
2099164	CD56+	CD56+	ANA815	775209
2099172	lymphocyte	Lymph		775211
2099176	singlet	singlets		775212
2099181	CXCR3	CXCR3: viable	ANA76	775213
2099182	singlet	singlets		775213
2099217	singlet	singlets		775220
2099229	lymphocyte	Lymph		775224
2099238	lymphocyte	Lymph		775226
2099240	CD4+	CD4+	ANA41	775226
2099242		Activated T: viable		775227
2099265	lymphocyte	Lymph		775230
2099271	singlet	singlets		775231
2099296	singlet	singlets		775235
2099298	CD3+	CD3+	ANA809	775235
2099307	HLADR-	Q4: HLADR-	ANA812	775236
2099308	CD38-	Q4: CD38-	ANA808	775236
2099314		T cell: viable		775239
2099330	lymphocyte	Lymph		775243
2099349	lymphocyte	Lymph		775246
2099363	lymphocyte	Lymph		775248
2099382	CD3+	CD3+	ANA809	775251
2099384	CD85J+	CD85j+	ANA888	775251
2099387	lymphocyte	Lymph		775252
2099389	CD8+	CD8+	ANA810	775252
2099395	CD3+	CD3+	ANA809	775253
2099401	lymphocyte	Lymph		775254
2099411	CD45RA-	Q4: CD45RA-	ANA816	775255
2099424	singlet	singlets		775260
2099436	singlet	singlets		775262
2099445	CD3+	CD3+	ANA809	775263
2099454	CD314-	Q4: CD314-	ANA886	775264
2099455	CD94-	Q4: CD94-	ANA884	775264
2099465	CD8-	CD8-	ANA810	775266
2099479	CD8-	CD8-	ANA810	775268
2099514	CD3-	CD3-	ANA809	775274
2099516	CD56+	CD56+	ANA815	775274
2099517	CD314-	Q1: CD314-	ANA886	775274
2099524	CD56+	CD56+	ANA815	775275
2099532	CD56+	CD56+	ANA815	775276
2099558	CD20+	CD20+	ANA806	775282
2099568	singlet	singlets		775284
2099576	singlet	singlets		775285
2099582	CD38+	CD38+	ANA808	775285
2099596	CD20+	CD20+	ANA806	775287
2099601	lymphocyte	Lymph		775288
2099616	singlet	singlets		775290
2099617	lymphocyte	Lymph		775290
2099636	CD3+	CD3+	ANA809	775295
2099638	singlet	singlets		775296
2099645	CD3+	CD3+	ANA809	775297
2099648		Treg: viable		775298
2099669	IL2RAhi	CD25hi	ANA163	775300
2099689	CD161-	Q4: CD161-	ANA883	775302
2099690	CD45RA-	Q4: CD45RA-	ANA816	775302
2099707	lymphocyte	Lymph		775307
2099709	singlet	singlets		775308
2099712	CD56+	CD56+	ANA815	775308
2099721	lymphocyte	Lymph		775310
2099726	CD3+	CD3+	ANA809	775311
2099755	CXCR3	CXCR3 FMO: viable	ANA76	775317
2099804	CD4+	CD4+	ANA41	775328
2099812	singlet	singlets		775330
2099822	singlet	singlets		775332
2099838	singlet	singlets		775335
2099843		Mono		775336
2099846		Activated T: viable		775337
2099854	lymphocyte	Lymph		775340
2099869	lymphocyte	Lymph		775343
2099874		Activated T: viable		775344
2099880	CD38+	Q2: CD38+	ANA808	775344
2099887	CD38-	Q3: CD38-	ANA808	775345
2099889	singlet	singlets		775346
2099891	CD3+	CD3+	ANA809	775346
2099905	PD1+	PD1+	ANA818	775348
2099922	lymphocyte	Lymph		775351
2099929	lymphocyte	Lymph		775352
2099930	CD3+	CD3+	ANA809	775352
2099935	singlet	singlets		775353
2099950	lymphocyte	Lymph		775358
2099956	CD3+	CD3+	ANA809	775359
2099973	singlet	singlets		775362
2099989	CD3+	CD3+	ANA809	775364
2099995	lymphocyte	Lymph		775365
2099997	CD8+	CD8+	ANA810	775365
2100009	CD85J+	CD85j+	ANA888	775367
2100026	lymphocyte	Lymph		775370
2100028	CD8+	CD8+	ANA810	775370
2100040	singlet	singlets		775373
2100044	viable	NK-NKT: viable		775375
2100050	lymphocyte	Lymph		775376
2100056	CD3+	CD3+	ANA809	775377
2100073	CD94-	Q3: CD94-	ANA884	775379
2100082	singlet	singlets		775381
2100097	CD8-	CD8-	ANA810	775383
2100099	CD94+	Q2: CD94+	ANA884	775383
2100108	singlet	singlets		775385
2100118	CD56+	CD56+	ANA815	775386
2100128	CD56+	CD56+	ANA815	775388
2100130	singlet	singlets		775389
2100150	CD314+	Q2: CD314+	ANA886	775391
2100151	CD94+	Q2: CD94+	ANA884	775391
2100172	singlet	singlets		775396
2100173	lymphocyte	Lymph		775396
2100185	singlet	singlets		775399
2100199	CD38-	CD38-	ANA808	775400
2100200	viable	B cell: viable		775401
2100211	CD3-	CD3-	ANA809	775402
2100217	singlet	singlets		775403
2100231	CD27-	Q3: CD27-	ANA40	775404
2100232	viable	B cell: viable		775405
2100238	IgD-	Q4: IgD-	ANA813	775405
2100239	CD27-	Q4: CD27-	ANA40	775405
2100240	viable	B cell: viable		775406
2100242	lymphocyte	Lymph		775406
2100270	CD3+	CD3+	ANA809	775413
2100276	CD3+	CD3+	ANA809	775414
2100300	lymphocyte	Lymph		775417
2100305	CD161+	Q3: CD161+	ANA883	775417
2100308	singlet	singlets		775418
2100314	CD161-	Q4: CD161-	ANA883	775418
2100324	CD3+	CD3+	ANA809	775420
2100339	singlet	singlets		775425
2100349	singlet	singlets		775427
2100353	CXCR3	CXCR3 FMO: viable	ANA76	775428
2100355	lymphocyte	Lymph		775428
2100375	singlet	singlets		775432
2100380	CXCR3	CXCR3 FMO: viable	ANA76	775433
2100392		Mono		775435
2100394	CXCR3	CXCR3 FMO: viable	ANA76	775436
2100397	SIGLEC-3+	CD33+	ANA864	775436
2100406	singlet	singlets		775440
2100414	CD56+	CD56+	ANA815	775441
2100415	CXCR3+	CXCR3+	ANA76	775441
2100424	CD4+	CD4+	ANA41	775443
2100429	CD4+	CD4+	ANA41	775444
2100430	CXCR3+	CXCR3+	ANA76	775444
2100436	CXCR3	CXCR3: viable	ANA76	775446
2100441	CXCR3+	CXCR3+	ANA76	775446
2100444	lymphocyte	Lymph		775447
2100451	CD20+	CD20+	ANA806	775448
2100453	singlet	singlets		775449
2100461		Mono		775450
2100472		Activated T: viable		775454
2100480	CD3+	CD3+	ANA809	775456
2100494	lymphocyte	Lymph		775459
2100501	lymphocyte	Lymph		775460
2100518	HLADR-	Q4: HLADR-	ANA812	775462
2100519	CD38-	Q4: CD38-	ANA808	775462
2100540	lymphocyte	Lymph		775466
2100553	singlet	singlets		775468
2100554	lymphocyte	Lymph		775468
2100562		TCRgd+		775469
2100567	singlet	singlets		775472
2100568	lymphocyte	Lymph		775472
2100574	singlet	singlets		775474
2100607	CD3+	CD3+	ANA809	775479
2100608	CD4+	CD4+	ANA41	775479
2100639	CD8+	CD8+	ANA810	775484
2100642		T cell: viable		775485
2100650	singlet	singlets		775486
2100652	CD3+	CD3+	ANA809	775486
2100659	CD3+	CD3+	ANA809	775487
2100669	viable	NK-NKT: viable		775491
2100671	lymphocyte	Lymph		775491
2100684	CD94+	Q1: CD94+	ANA884	775493
2100702	CD3+	CD3+	ANA809	775496
2100718	viable	NK-NKT: viable		775499
2100720	lymphocyte	Lymph		775499
2100722	CD8-	CD8-	ANA810	775499
2100740	singlet	singlets		775502
2100767	CD314-	Q1: CD314-	ANA886	775506
2100771	lymphocyte	Lymph		775507
2100782	CD56+	CD56+	ANA815	775508
2100783	CD314+	Q3: CD314+	ANA886	775508
2100790	CD56+	CD56+	ANA815	775509
2100798	lymphocyte	Lymph		775512
2100801	lymphocyte	Lymph		775513
2100810	singlet	singlets		775515
2100811	lymphocyte	Lymph		775515
2100812	CD3-	CD3-	ANA809	775515
2100815	CD24+	CD24+	ANA807	775515
2100825	viable	B cell: viable		775517
2100826	singlet	singlets		775517
2100838	CD20+	CD20+	ANA806	775518
2100847	IgD+	Q2: IgD+	ANA813	775519
2100848	CD27+	Q2: CD27+	ANA40	775519
2100850	singlet	singlets		775520
2100854	CD20+	CD20+	ANA806	775520
2100858	singlet	singlets		775521
2100860	CD3-	CD3-	ANA809	775521
2100864	CD27-	Q4: CD27-	ANA40	775521
2100878		Treg: viable		775525
2100879	singlet	singlets		775525
2100914		Treg: viable		775532
2100927	CD4+	CD4+	ANA41	775533
2100934	lymphocyte	Lymph		775534
2100935	CD3+	CD3+	ANA809	775534
2100941		Treg: viable		775535
2100943	lymphocyte	Lymph		775535
2100951	CD161+	CD161+	ANA883	775536
2100952	CXCR3	CXCR3 FMO: viable	ANA76	775537
2100954	singlet	singlets		775538
2100959	singlet	singlets		775540
2100964	singlet	singlets		775541
2100967	CD56+	CD56+	ANA815	775541
2100975	lymphocyte	Lymph		775543
2100977	CD4+	CD4+	ANA41	775543
2100978	CXCR3	CXCR3 FMO: viable	ANA76	775544
2100985	singlet	singlets		775545
2100990	singlet	singlets		775546
2101011	CXCR3+	CXCR3+	ANA76	775549
2101016	singlet	singlets		775551
2101027	CXCR3	CXCR3: viable	ANA76	775555
2101028	singlet	singlets		775555
2101039	CD56+	CD56+	ANA815	775557
2101040	CXCR3+	CXCR3+	ANA76	775557
2101042	singlet	singlets		775558
2101044	CD3+	CD3+	ANA809	775558
2101060	CD8+	CD8+	ANA810	775561
2101066	CXCR3+	CXCR3+	ANA76	775562
2101069	lymphocyte	Lymph		775563
2101078	singlet	singlets		775565
2101096		Activated T: viable		775569
2101102		Activated T: viable		775572
2101107	singlet	singlets		775573
2101111		Activated T: viable		775574
2101119	lymphocyte	Lymph		775575
2101128	CD4+	CD4+	ANA41	775576
2101132	singlet	singlets		775577
2101141	CD3+	CD3+	ANA809	775578
2101142	CD4+	CD4+	ANA41	775578
2101149	CD8+	CD8+	ANA810	775579
2101158	lymphocyte	Lymph		775581
2101161	HLADR-	Q1: HLADR-	ANA812	775581
2101164	singlet	singlets		775582
2101183	CD38-	Q4: CD38-	ANA808	775584
2101185	singlet	singlets		775585
2101194		T cell: viable		775589
2101199	singlet	singlets		775590
2101217	lymphocyte	Lymph		775593
2101223	singlet	singlets		775594
2101237	singlet	singlets		775596
2101263	CD3+	CD3+	ANA809	775600
2101275	singlet	singlets		775602
2101281		T cell: viable		775603
2101285	CD8+	CD8+	ANA810	775603
2101286	CD45RA-	Q4: CD45RA-	ANA816	775603
2101294	viable	NK-NKT: viable		775607
2101306	CD3+	CD3+	ANA809	775609
2101312	lymphocyte	Lymph		775610
2101321	CD8+	CD8+	ANA810	775611
2101333	lymphocyte	Lymph		775613
2101334	CD3+	CD3+	ANA809	775613
2101336	viable	NK-NKT: viable		775614
2101346	CD3+	CD3+	ANA809	775615
2101348	CD314+	Q2: CD314+	ANA886	775615
2101363	CD94-	Q4: CD94-	ANA884	775617
2101376	CD3-	CD3-	ANA809	775620
2101383	CD16+	CD16+	ANA811	775621
2101385	HLADR+	HLADR+	ANA812	775621
2101394	viable	NK-NKT: viable		775623
2101404	lymphocyte	Lymph		775624
2101411	singlet	singlets		775625
2101456	CD24-	CD24-	ANA807	775633
2101462	CD19+	CD19+	ANA805	775634
2101474	viable	B cell: viable		775636
2101488	IgD-	Q4: IgD-	ANA813	775637
2101489	CD27-	Q4: CD27-	ANA40	775637
2101496	singlet	singlets		775639
2101500	CD27+	CD27+	ANA40	775639
2101502		Treg: viable		775640
2101504	singlet	singlets		775641
2101512		Treg: viable		775644
2101521	CD4+	CD4+	ANA41	775645
2101531	singlet	singlets		775647
2101533	CD3+	CD3+	ANA809	775647
2101537	CD161-	Q1: CD161-	ANA883	775647
2101538	CD45RA+	Q1: CD45RA+	ANA816	775647
2101550	lymphocyte	Lymph		775649
2101566		Treg: viable		775651
2101570	CD8+	CD8+	ANA810	775651
2101580	CXCR3	CXCR3 FMO: viable	ANA76	775655
2101582	lymphocyte	Lymph		775655
2101585	lymphocyte	Lymph		775656
2101592	CD56+	CD56+	ANA815	775657
2101601	CD3+	CD3+	ANA809	775659
2101618	CD8+	CD8+	ANA810	775662
2101619	CXCR3+	CXCR3+	ANA76	775662
2101624	CXCR3	CXCR3 FMO: viable	ANA76	775664
2101626	lymphocyte	Lymph		775664
2101633	CD3-	CD3-	ANA809	775665
2101642		Mono		775667
2101650	CXCR3	CXCR3: viable	ANA76	775670
2101651	singlet	singlets		775670
2101652	CXCR3	CXCR3: viable	ANA76	775671
2101660	CXCR3	CXCR3: viable	ANA76	775673
2101661	singlet	singlets		775673
2101670	CXCR3	CXCR3: viable	ANA76	775675
2101680	CXCR3+	CXCR3+	ANA76	775676
2101687	singlet	singlets		775678
2101716	CXCR3	CXCR3: viable	ANA76	775684
2101721		Activated T: viable		775685
2101729	lymphocyte	Lymph		775688
2101732	singlet	singlets		775689
2101738	lymphocyte	Lymph		775690
2101740	CD4+	CD4+	ANA41	775690
2101745	CD3+	CD3+	ANA809	775691
2101762	CD38-	Q3: CD38-	ANA808	775693
2101764	singlet	singlets		775694
2101767	CD4+	CD4+	ANA41	775694
2101768	HLADR-	Q4: HLADR-	ANA812	775694
2101772	lymphocyte	Lymph		775695
2101777	lymphocyte	Lymph		775696
2101782	singlet	singlets		775697
2101790	lymphocyte	Lymph		775698
2101794	CD38+	Q2: CD38+	ANA808	775698
2101805	CD3+	CD3+	ANA809	775700
2101810	singlet	singlets		775701
2101814		T cell: viable		775703
2101815	singlet	singlets		775703
2101816		T cell: viable		775704
2101820	singlet	singlets		775705
2101825	lymphocyte	Lymph		775706
2101826	CD3+	CD3+	ANA809	775706
2101828		T cell: viable		775707
2101836	lymphocyte	Lymph		775708
2101856	lymphocyte	Lymph		775711
2101857	CD3+	CD3+	ANA809	775711
2101858	CD4+	CD4+	ANA41	775711
2101867	CD27-	Q4: CD27-	ANA40	775712
2101870	lymphocyte	Lymph		775713
2101871	CD3+	CD3+	ANA809	775713
2101875	lymphocyte	Lymph		775714
2101877	CD8+	CD8+	ANA810	775714
2101886	singlet	singlets		775716
2101891	CD27+	Q1: CD27+	ANA40	775716
2101900	singlet	singlets		775718
2101903	CD8+	CD8+	ANA810	775718
2101905	CD27-	Q3: CD27-	ANA40	775718
2101906		T cell: viable		775719
2101925	lymphocyte	Lymph		775724
2101928	viable	NK-NKT: viable		775725
2101929	singlet	singlets		775725
2101932	CD8+	CD8+	ANA810	775725
2101937	lymphocyte	Lymph		775726
2101943	singlet	singlets		775727
2101954	CD314-	Q4: CD314-	ANA886	775728
2101955	CD94-	Q4: CD94-	ANA884	775728
2101956	viable	NK-NKT: viable		775729
2101964	CD3+	CD3+	ANA809	775730
2101965	CD8-	CD8-	ANA810	775730
2101973	CD314+	Q2: CD314+	ANA886	775731
2101994	viable	NK-NKT: viable		775735
2101998	viable	NK-NKT: viable		775736
2102020	singlet	singlets		775739
2102048	lymphocyte	Lymph		775744
2102056	CD3-	CD3-	ANA809	775746
2102065	CD24+	CD24+	ANA807	775747
2102067	viable	B cell: viable		775748
2102074	CD38-	CD38-	ANA808	775748
2102097	IgD+	Q2: IgD+	ANA813	775751
2102105	IgD+	Q3: IgD+	ANA813	775752
2102106	CD27-	Q3: CD27-	ANA40	775752
2102108	singlet	singlets		775753
2102110	CD3-	CD3-	ANA809	775753
2102112	CD20+	CD20+	ANA806	775753
2102113	IgD-	Q4: IgD-	ANA813	775753
2102114	CD27-	Q4: CD27-	ANA40	775753
2102126	CD38+	CD38+	ANA808	775755
2102127		Treg: viable		775756
2102128		Treg: viable		775757
2102135	lymphocyte	Lymph		775759
2102136	CD3+	CD3+	ANA809	775759
2102149	singlet	singlets		775762
2102164		Treg: viable		775764
2102167	CD3+	CD3+	ANA809	775764
2102177	CD4+	CD4+	ANA41	775765
2102179	CD127low	CD127low	ANA182	775765
2102191		Treg: viable		775767
2102197	singlet	singlets		775768
2102200	CD8+	CD8+	ANA810	775768
2102202	CXCR3	CXCR3 FMO: viable	ANA76	775769
2102216	CD16+	CD16+	ANA811	775773
2102222	CD3+	CD3+	ANA809	775774
2102229	singlet	singlets		775776
2102231	CD3+	CD3+	ANA809	775776
2102244	CXCR3+	CXCR3+	ANA76	775778
2102260	CD20+	CD20+	ANA806	775781
2102263	singlet	singlets		775782
2102268	SIGLEC-3+	CD33+	ANA864	775783
2102275	CXCR3	CXCR3: viable	ANA76	775786
2102278	singlet	singlets		775787
2102294	CD3+	CD3+	ANA809	775790
2102304	CD4+	CD4+	ANA41	775792
2102309	CD3+	CD3+	ANA809	775793
2102311	CXCR3	CXCR3: viable	ANA76	775794
2102324	CD3-	CD3-	ANA809	775796
2102326	CD20+	CD20+	ANA806	775796
2102330	CD3-	CD3-	ANA809	775797
2102334	CXCR3	CXCR3: viable	ANA76	775798
2102342	singlet	singlets		775800
2102365	CD4+	CD4+	ANA41	775806
2102373	CD38+	Q1: CD38+	ANA808	775807
2102383	lymphocyte	Lymph		775809
2102389	singlet	singlets		775810
2102392	CD4+	CD4+	ANA41	775810
2102401	singlet	singlets		775812
2102434		Activated T: viable		775817
2102439		T cell: viable		775819
2102446	lymphocyte	Lymph		775821
2102451	CD3+	CD3+	ANA809	775822
2102455	lymphocyte	Lymph		775823
2102456	CD3+	CD3+	ANA809	775823
2102461	lymphocyte	Lymph		775824
2102513	CD3+	CD3+	ANA809	775832
2102518	singlet	singlets		775833
2102525	singlet	singlets		775834
