FCS_ANALYZED_RESULT_MARKER_ID	POPULATION_MARKER_PREFERRED	POPULATION_MARKER_REPORTED	PREFERRED_ANALYTE_ACCESSION	RESULT_ID
1000713	CD94-	Q3: CD94-	ANA884	522033
1000733	singlet	singlets		522039
1000750	CD19+	CD19+	ANA805	522041
1000772	lymphocyte	Lymph		522044
1000775	CD20+	CD20+	ANA806	522044
1000781	CD3-	CD3-	ANA809	522045
1000795	singlet	singlets		522047
1000797	CD3-	CD3-	ANA809	522047
1000808	singlet	singlets		522050
1000814	lymphocyte	Lymph		522052
1000824	CD3+	CD3+	ANA809	522054
1000827		Treg: viable		522055
1000837	CD3+	CD3+	ANA809	522056
1000838	CD4+	CD4+	ANA41	522056
1000852		Treg: viable		522058
1000857	IL2RAhi	CD25hi	ANA163	522058
1000858	CD127low	CD127low	ANA182	522058
1000863	lymphocyte	Lymph		522059
1000865	CD4+	CD4+	ANA41	522059
1000868	CD161-	Q4: CD161-	ANA883	522059
1000877	lymphocyte	Lymph		522061
1000887	CXCR3	CXCR3 FMO: viable	ANA76	522065
1000888	singlet	singlets		522065
1000893	singlet	singlets		522066
1000907	CXCR3	CXCR3 FMO: viable	ANA76	522069
1000909	lymphocyte	Lymph		522069
1000910	CD3+	CD3+	ANA809	522069
1000923	CXCR3+	CXCR3+	ANA76	522071
1000924	CXCR3	CXCR3 FMO: viable	ANA76	522072
1000932	CD19+	CD19+	ANA805	522073
1000937	CD3-	CD3-	ANA809	522074
1000949	singlet	singlets		522077
1000956	CXCR3	CXCR3 FMO: viable	ANA76	522080
1000997	singlet	singlets		522088
1001014	singlet	singlets		522091
1001025		Activated T: viable		522094
1001030	lymphocyte	Lymph		522096
1001037	lymphocyte	Lymph		522098
1001040		Activated T: viable		522099
1001059	CD38+	Q2: CD38+	ANA808	522101
1001060		Activated T: viable		522102
1001074		Activated T: viable		522104
1001099		Activated T: viable		522108
1001103	CD8+	CD8+	ANA810	522108
1001108	lymphocyte	Lymph		522109
1001115	lymphocyte	Lymph		522110
1001123		T cell: viable		522114
1001126	CD3+	CD3+	ANA809	522114
1001135	CD3+	CD3+	ANA809	522116
1001136	CD4+	CD4+	ANA41	522116
1001153	lymphocyte	Lymph		522119
1001166	singlet	singlets		522121
1001172		T cell: viable		522122
1001175	CD3+	CD3+	ANA809	522122
1001177		T cell: viable		522123
1001186	CD3+	CD3+	ANA809	522124
1001187	CD8+	CD8+	ANA810	522124
1001190	singlet	singlets		522125
1001196		T cell: viable		522126
1001201	CD45RA+	Q2: CD45RA+	ANA816	522126
1001206	CD3+	CD3+	ANA809	522127
1001208	CD45RA+	Q3: CD45RA+	ANA816	522127
1001214	CD8+	CD8+	ANA810	522128
1001232	viable	NK-NKT: viable		522134
1001239	viable	NK-NKT: viable		522135
1001261	singlet	singlets		522138
1001262	lymphocyte	Lymph		522138
1001268	CD3+	CD3+	ANA809	522139
1001276	CD8-	CD8-	ANA810	522140
1001277	CD314+	Q2: CD314+	ANA886	522140
1001288	lymphocyte	Lymph		522142
1001294	singlet	singlets		522143
1001299	singlet	singlets		522144
1001304	lymphocyte	Lymph		522145
1001312	CD16+	CD16+	ANA811	522146
1001320	CD56+	CD56+	ANA815	522147
1001337	CD314+	Q3: CD314+	ANA886	522149
1001342	CD3-	CD3-	ANA809	522150
1001348	viable	B cell: viable		522152
1001358	singlet	singlets		522155
1001364	singlet	singlets		522156
1001371	viable	B cell: viable		522157
1001375	CD19+	CD19+	ANA805	522157
1001377	CD24+	CD24+	ANA807	522157
1001390	CD3-	CD3-	ANA809	522159
1001409	IgD+	Q3: IgD+	ANA813	522161
1001411	viable	B cell: viable		522162
1001415	CD19+	CD19+	ANA805	522162
1001422	CD3-	CD3-	ANA809	522163
1001423	CD20-	CD20-	ANA806	522163
1001424	viable	B cell: viable		522164
1001426	lymphocyte	Lymph		522164
1001431		Treg: viable		522165
1001452		Treg: viable		522171
1001453	singlet	singlets		522171
1001474	CD127low	CD127low	ANA182	522173
1001477		Treg: viable		522174
1001478	singlet	singlets		522174
1001480	CD3+	CD3+	ANA809	522174
1001483	CD127low	CD127low	ANA182	522174
1001487	singlet	singlets		522175
1001552	CD3-	CD3-	ANA809	522188
1001560	singlet	singlets		522190
1001564	CD20+	CD20+	ANA806	522190
1001565	CXCR3+	CXCR3+	ANA76	522190
1001566	CXCR3	CXCR3 FMO: viable	ANA76	522191
1001578	CXCR3	CXCR3 FMO: viable	ANA76	522194
1001592	CD16+	CD16+	ANA811	522198
1001597	lymphocyte	Lymph		522199
1001608	CD4+	CD4+	ANA41	522201
1001612	lymphocyte	Lymph		522202
1001618	CD3+	CD3+	ANA809	522203
1001620	CXCR3+	CXCR3+	ANA76	522203
1001622	singlet	singlets		522204
1001629	CD19+	CD19+	ANA805	522205
1001643		Mono		522208
1001654	singlet	singlets		522212
1001673	lymphocyte	Lymph		522216
1001681	CD3+	CD3+	ANA809	522217
1001703	CD8+	CD8+	ANA810	522220
1001717		Activated T: viable		522223
1001728	CD8+	CD8+	ANA810	522224
1001732	singlet	singlets		522225
1001737	CD38-	Q4: CD38-	ANA808	522225
1001742		T cell: viable		522227
1001748		T cell: viable		522230
1001752		T cell: viable		522231
1001759	lymphocyte	Lymph		522232
1001765	lymphocyte	Lymph		522233
1001777	singlet	singlets		522235
1001783		T cell: viable		522236
1001786	CD3+	CD3+	ANA809	522236
1001787	CD4+	CD4+	ANA41	522236
1001788	CD45RA+	Q3: CD45RA+	ANA816	522236
1001793	CD3+	CD3+	ANA809	522237
1001809	singlet	singlets		522240
1001815	singlet	singlets		522241
1001818	CD8+	CD8+	ANA810	522241
1001823	lymphocyte	Lymph		522242
1001850	lymphocyte	Lymph		522248
1001854	lymphocyte	Lymph		522249
1001861	CD8+	CD8+	ANA810	522250
1001862	CD314-	Q1: CD314-	ANA886	522250
1001864	viable	NK-NKT: viable		522251
1001867	CD3+	CD3+	ANA809	522251
1001874	CD3+	CD3+	ANA809	522252
1001877	CD94-	Q3: CD94-	ANA884	522252
1001878	viable	NK-NKT: viable		522253
1001883	CD314-	Q4: CD314-	ANA886	522253
1001893	CD3+	CD3+	ANA809	522255
1001896	CD94+	Q1: CD94+	ANA884	522255
1001898	singlet	singlets		522256
1001905	singlet	singlets		522257
1001912	singlet	singlets		522258
1001917	CD94-	Q4: CD94-	ANA884	522258
1001923	viable	NK-NKT: viable		522260
1001926	CD3-	CD3-	ANA809	522260
1001928	singlet	singlets		522261
1001930	CD3-	CD3-	ANA809	522261
1001933	viable	NK-NKT: viable		522262
1001935	lymphocyte	Lymph		522262
1001953	CD56+	CD56+	ANA815	522264
1001963	CD94-	Q3: CD94-	ANA884	522265
1001967	CD3-	CD3-	ANA809	522266
1001983	singlet	singlets		522271
1001992	CD19+	CD19+	ANA805	522272
1001993	CD20+	CD20+	ANA806	522272
1001997	singlet	singlets		522273
1002046	lymphocyte	Lymph		522279
1002050	singlet	singlets		522280
1002053	CD20-	CD20-	ANA806	522280
1002067	singlet	singlets		522285
1002070	CD4+	CD4+	ANA41	522285
1002082	IL2RAhi	CD25hi	ANA163	522287
1002085	singlet	singlets		522288
1002116	IL2RAhi	CD25hi	ANA163	522291
1002121	singlet	singlets		522292
1002122	lymphocyte	Lymph		522292
1002127	lymphocyte	Lymph		522293
1002132	CXCR3	CXCR3 FMO: viable	ANA76	522295
1002138	singlet	singlets		522297
1002139	lymphocyte	Lymph		522297
1002143	singlet	singlets		522298
1002157	CXCR3	CXCR3 FMO: viable	ANA76	522301
1002170	lymphocyte	Lymph		522303
1002176	lymphocyte	Lymph		522304
1002178	CXCR3	CXCR3 FMO: viable	ANA76	522305
1002196		Mono		522308
1002200		Mono		522309
1002206	CXCR3	CXCR3 FMO: viable	ANA76	522312
1002209	CXCR3	CXCR3 FMO: viable	ANA76	522313
1002216	lymphocyte	Lymph		522314
1002234	CXCR3+	CXCR3+	ANA76	522317
1002246	CXCR3	CXCR3 FMO: viable	ANA76	522320
1002247	singlet	singlets		522320
1002259	CD3-	CD3-	ANA809	522322
1002277	singlet	singlets		522327
1002287	lymphocyte	Lymph		522330
1002289	CD4+	CD4+	ANA41	522330
1002290		Activated T: viable		522331
1002293	CD3+	CD3+	ANA809	522331
1002303		Activated T: viable		522333
1002305	lymphocyte	Lymph		522333
1002306	CD3+	CD3+	ANA809	522333
1002309	CD38+	Q2: CD38+	ANA808	522333
1002322	HLADR-	Q4: HLADR-	ANA812	522335
1002330	singlet	singlets		522337
1002331	lymphocyte	Lymph		522337
1002333	CD8+	CD8+	ANA810	522337
1002340	HLADR-	Q1: HLADR-	ANA812	522338
1002344	lymphocyte	Lymph		522339
1002345	CD3+	CD3+	ANA809	522339
1002346	CD8+	CD8+	ANA810	522339
1002352	CD3+	CD3+	ANA809	522340
1002366		TCRgd+		522342
1002388		T cell: viable		522349
1002399	CD45RA-	Q1: CD45RA-	ANA816	522350
1002403	lymphocyte	Lymph		522351
1002413	CD45RA+	Q3: CD45RA+	ANA816	522352
1002417	lymphocyte	Lymph		522353
1002418	CD3+	CD3+	ANA809	522353
1002426	CD8+	CD8+	ANA810	522354
1002437	CD8+	CD8+	ANA810	522356
1002465	CD45RA-	Q4: CD45RA-	ANA816	522360
1002474	singlet	singlets		522364
1002511	singlet	singlets		522370
1002519	CD8-	CD8-	ANA810	522371
1002520	CD314-	Q1: CD314-	ANA886	522371
1002543	viable	NK-NKT: viable		522375
1002549	singlet	singlets		522376
1002579	CD314+	Q2: CD314+	ANA886	522380
1002588	CD94-	Q3: CD94-	ANA884	522381
1002600	viable	B cell: viable		522385
1002606	CD3-	CD3-	ANA809	522386
1002607	viable	B cell: viable		522387
1002608	singlet	singlets		522387
1002610	CD3-	CD3-	ANA809	522387
1002623	lymphocyte	Lymph		522389
1002632	CD3-	CD3-	ANA809	522390
1002633	CD19+	CD19+	ANA805	522390
1002642	CD20+	CD20+	ANA806	522391
1002667	IgD-	Q4: IgD-	ANA813	522394
1002685	singlet	singlets		522399
1002704	lymphocyte	Lymph		522403
1002712	CD3+	CD3+	ANA809	522404
1002736		Treg: viable		522407
1002738	lymphocyte	Lymph		522407
1002741	IL2RAhi	CD25hi	ANA163	522407
1002756	CXCR3	CXCR3 FMO: viable	ANA76	522410
1002767	CXCR3	CXCR3 FMO: viable	ANA76	522414
1002780	CD3+	CD3+	ANA809	522416
1002786	CD4+	CD4+	ANA41	522417
1002804	singlet	singlets		522421
1002811	lymphocyte	Lymph		522422
1002820	singlet	singlets		522424
1002825		Mono		522425
1002826	SIGLEC-3+	CD33+	ANA864	522425
1002838	CD56+	CD56+	ANA815	522429
1002863	CD3+	CD3+	ANA809	522434
1002871	CXCR3	CXCR3 FMO: viable	ANA76	522436
1002875	CXCR3	CXCR3 FMO: viable	ANA76	522437
1002876	singlet	singlets		522437
1002877	lymphocyte	Lymph		522437
1002888	CXCR3	CXCR3 FMO: viable	ANA76	522439
1002902	singlet	singlets		522443
1002904	singlet	singlets		522444
1002955	singlet	singlets		522453
1002956	lymphocyte	Lymph		522453
1002972	HLADR+	Q2: HLADR+	ANA812	522455
1002980	CD38-	Q3: CD38-	ANA808	522456
1002995		T cell: viable		522461
1003007		T cell: viable		522464
1003020	singlet	singlets		522466
1003027	singlet	singlets		522467
1003031	CD45RA+	Q2: CD45RA+	ANA816	522467
1003032	CD27+	Q2: CD27+	ANA40	522467
1003035	lymphocyte	Lymph		522468
1003061	CD3+	CD3+	ANA809	522472
1003062	CD8+	CD8+	ANA810	522472
1003097	lymphocyte	Lymph		522479
1003103	singlet	singlets		522481
1003105	CD3+	CD3+	ANA809	522481
1003119	CD314+	Q2: CD314+	ANA886	522483
1003124	CD3+	CD3+	ANA809	522484
1003143	CD3+	CD3+	ANA809	522487
1003144	CD8-	CD8-	ANA810	522487
1003155	singlet	singlets		522489
1003174	singlet	singlets		522492
1003176	CD3-	CD3-	ANA809	522492
1003178	singlet	singlets		522493
1003189	HLADR+	HLADR+	ANA812	522494
1003190	viable	NK-NKT: viable		522495
1003200	lymphocyte	Lymph		522496
1003204	CD314+	Q2: CD314+	ANA886	522496
1003220	CD314-	Q4: CD314-	ANA886	522498
1003224	singlet	singlets		522500
1003251	CD20+	CD20+	ANA806	522505
1003264	lymphocyte	Lymph		522507
1003270	viable	B cell: viable		522508
1003276	IgD+	Q2: IgD+	ANA813	522508
1003289	CD3-	CD3-	ANA809	522510
1003317	singlet	singlets		522517
1003324	CD3+	CD3+	ANA809	522518
1003333	CD127low	CD127low	ANA182	522519
1003342	CD45RA+	Q1: CD45RA+	ANA816	522520
1003349	CD127low	CD127low	ANA182	522521
1003352		Treg: viable		522522
1003355	CD3+	CD3+	ANA809	522522
1003357	IL2RAhi	CD25hi	ANA163	522522
1003358	CD127low	CD127low	ANA182	522522
1003372	lymphocyte	Lymph		522524
1003374	CD8+	CD8+	ANA810	522524
1003382	CXCR3	CXCR3 FMO: viable	ANA76	522527
1003410	CD3+	CD3+	ANA809	522533
1003422	CD8+	CD8+	ANA810	522535
1003424	CXCR3	CXCR3 FMO: viable	ANA76	522536
1003435	singlet	singlets		522538
1003443		Mono		522539
1003450		Mono		522541
1003457	singlet	singlets		522544
1003468	CD56+	CD56+	ANA815	522546
1003470	CXCR3	CXCR3 FMO: viable	ANA76	522547
1003476	lymphocyte	Lymph		522548
1003481	lymphocyte	Lymph		522549
1003493	CD3+	CD3+	ANA809	522551
1003507	singlet	singlets		522554
1003508	lymphocyte	Lymph		522554
1003513	CXCR3	CXCR3 FMO: viable	ANA76	522555
1003518		Mono		522556
1003530	lymphocyte	Lymph		522560
1003548	lymphocyte	Lymph		522564
1003551	HLADR-	Q1: HLADR-	ANA812	522564
1003560		Activated T: viable		522566
1003569	lymphocyte	Lymph		522567
1003587	lymphocyte	Lymph		522570
1003588	CD3+	CD3+	ANA809	522570
1003594	lymphocyte	Lymph		522571
1003602	CD3+	CD3+	ANA809	522572
1003611	HLADR-	Q4: HLADR-	ANA812	522573
1003615	lymphocyte	Lymph		522574
1003623		T cell: viable		522578
1003624	singlet	singlets		522578
1003633	singlet	singlets		522580
1003636	CD4+	CD4+	ANA41	522580
1003638		T cell: viable		522581
1003648	CD4+	CD4+	ANA41	522582
1003652	singlet	singlets		522583
1003662	CD4+	CD4+	ANA41	522584
1003664	CD27-	Q3: CD27-	ANA40	522584
1003677		T cell: viable		522587
1003678	singlet	singlets		522587
1003693	CD8+	CD8+	ANA810	522589
1003711	singlet	singlets		522592
1003726	CD3+	CD3+	ANA809	522596
1003733	singlet	singlets		522598
1003745	CD94+	Q2: CD94+	ANA884	522599
1003759	CD94-	Q4: CD94-	ANA884	522601
1003763	CD3+	CD3+	ANA809	522602
1003768	CD3+	CD3+	ANA809	522603
1003776	CD8-	CD8-	ANA810	522604
1003784	CD314+	Q3: CD314+	ANA886	522605
1003795	lymphocyte	Lymph		522607
1003807	CD56+	CD56+	ANA815	522609
1003825	lymphocyte	Lymph		522612
1003830	CD94+	Q2: CD94+	ANA884	522612
1003832	singlet	singlets		522613
1003834	CD3-	CD3-	ANA809	522613
1003845	CD314-	Q4: CD314-	ANA886	522614
1003849	singlet	singlets		522616
1003859	lymphocyte	Lymph		522619
1003861	CD19+	CD19+	ANA805	522619
1003871	viable	B cell: viable		522621
1003895	viable	B cell: viable		522624
1003903	viable	B cell: viable		522625
1003930	CD38+	CD38+	ANA808	522628
1003944	CD3+	CD3+	ANA809	522633
1003950	CD4+	CD4+	ANA41	522634
1003961	lymphocyte	Lymph		522636
1003982	IL2RAhi	CD25hi	ANA163	522638
1003987	singlet	singlets		522639
1003989	CD3+	CD3+	ANA809	522639
1003993	CD161-	Q4: CD161-	ANA883	522639
1003999	CD8+	CD8+	ANA810	522640
1004000		Treg: viable		522641
1004008	singlet	singlets		522643
1004020	CD16+	CD16+	ANA811	522646
1004040	lymphocyte	Lymph		522650
1004044	singlet	singlets		522651
1004047	CD8+	CD8+	ANA810	522651
1004048	CXCR3+	CXCR3+	ANA76	522651
1004049	CXCR3	CXCR3 FMO: viable	ANA76	522652
1004066	CXCR3	CXCR3 FMO: viable	ANA76	522655
1004084	CXCR3	CXCR3 FMO: viable	ANA76	522661
1004108	CD4+	CD4+	ANA41	522665
1004112	lymphocyte	Lymph		522666
1004117	lymphocyte	Lymph		522667
1004118	CD3+	CD3+	ANA809	522667
1004119	CD8+	CD8+	ANA810	522667
1004134	CD3-	CD3-	ANA809	522670
1004136	CD20+	CD20+	ANA806	522670
1004139	singlet	singlets		522671
1004145	CXCR3	CXCR3 FMO: viable	ANA76	522673
1004161	singlet	singlets		522678
1004164	CD4+	CD4+	ANA41	522678
1004171		Activated T: viable		522680
1004180	lymphocyte	Lymph		522681
1004182	CD4+	CD4+	ANA41	522681
1004184	CD38+	Q2: CD38+	ANA808	522681
1004186	singlet	singlets		522682
1004189	CD4+	CD4+	ANA41	522682
1004197	HLADR-	Q4: HLADR-	ANA812	522683
1004202	CD3+	CD3+	ANA809	522684
1004211	singlet	singlets		522686
1004225	singlet	singlets		522688
1004227	CD3+	CD3+	ANA809	522688
1004232	singlet	singlets		522689
1004246	singlet	singlets		522693
1004261	CD4+	CD4+	ANA41	522696
1004277	singlet	singlets		522699
1004293	CD3+	CD3+	ANA809	522701
1004309	singlet	singlets		522704
1004361	CD8+	CD8+	ANA810	522714
1004364	viable	NK-NKT: viable		522715
1004383	CD314-	Q4: CD314-	ANA886	522717
1004386	singlet	singlets		522718
1004387	lymphocyte	Lymph		522718
1004390	viable	NK-NKT: viable		522719
1004391	singlet	singlets		522719
1004400	CD3+	CD3+	ANA809	522720
1004420	lymphocyte	Lymph		522723
1004423	viable	NK-NKT: viable		522724
1004427	viable	NK-NKT: viable		522725
1004430	CD3-	CD3-	ANA809	522725
1004433	viable	NK-NKT: viable		522726
1004456	viable	NK-NKT: viable		522729
1004468	CD16+	CD16+	ANA811	522730
1004475	viable	B cell: viable		522733
1004488	viable	B cell: viable		522736
1004490	lymphocyte	Lymph		522736
1004493	CD20+	CD20+	ANA806	522736
1004495	CD38+	CD38+	ANA808	522736
1004500	CD19+	CD19+	ANA805	522737
1004509	CD20+	CD20+	ANA806	522738
1004510	CD24-	CD24-	ANA807	522738
1004512	viable	B cell: viable		522739
1004513	singlet	singlets		522739
1004528	viable	B cell: viable		522741
1004536	viable	B cell: viable		522742
1004537	singlet	singlets		522742
1004543	CD27-	Q4: CD27-	ANA40	522742
1004545	singlet	singlets		522743
1004559		Treg: viable		522747
1004561	lymphocyte	Lymph		522747
1004573	lymphocyte	Lymph		522750
1004579	lymphocyte	Lymph		522751
1004588	CD4+	CD4+	ANA41	522752
1004602		Treg: viable		522754
1004603	singlet	singlets		522754
1004622	lymphocyte	Lymph		522756
1004623	CD3+	CD3+	ANA809	522756
1004657	CXCR3	CXCR3 FMO: viable	ANA76	522765
1004658	singlet	singlets		522765
1004662	CXCR3+	CXCR3+	ANA76	522765
1004670	lymphocyte	Lymph		522767
1004680	lymphocyte	Lymph		522769
1004682	CD19+	CD19+	ANA805	522769
1004712	CD16+	CD16+	ANA811	522777
1004714	CXCR3	CXCR3 FMO: viable	ANA76	522778
1004720	CXCR3	CXCR3 FMO: viable	ANA76	522779
1004721	singlet	singlets		522779
1004723	CD3+	CD3+	ANA809	522779
1004727	CD3+	CD3+	ANA809	522780
1004732	CD3+	CD3+	ANA809	522781
1004733	CD4+	CD4+	ANA41	522781
1004735	CXCR3	CXCR3 FMO: viable	ANA76	522782
1004737	lymphocyte	Lymph		522782
1004753	CD3-	CD3-	ANA809	522785
1004763	CXCR3	CXCR3 FMO: viable	ANA76	522787
1004767	singlet	singlets		522788
1004771	singlet	singlets		522789
1004782	singlet	singlets		522793
1004795	PD1+	PD1+	ANA818	522795
1004802	CD38+	Q1: CD38+	ANA808	522796
1004805	lymphocyte	Lymph		522797
1004814	CD4+	CD4+	ANA41	522798
1004815	HLADR+	Q3: HLADR+	ANA812	522798
1004821	CD4+	CD4+	ANA41	522799
1004822	HLADR-	Q4: HLADR-	ANA812	522799
1004830	singlet	singlets		522801
1004844	lymphocyte	Lymph		522803
1004846	CD8+	CD8+	ANA810	522803
1004857	singlet	singlets		522805
1004864	singlet	singlets		522806
1004866		TCRgd+		522806
1004868		T cell: viable		522808
1004870		T cell: viable		522809
1004871	singlet	singlets		522809
1004882		T cell: viable		522812
1004890	lymphocyte	Lymph		522813
1004908		T cell: viable		522816
1004925	CD3+	CD3+	ANA809	522818
1004928	singlet	singlets		522819
1004944	CD45RA-	Q1: CD45RA-	ANA816	522821
1004960		T cell: viable		522824
1004964	CD8+	CD8+	ANA810	522824
1004966	CD27-	Q4: CD27-	ANA40	522824
1004975	lymphocyte	Lymph		522828
1004977	viable	NK-NKT: viable		522829
1004982	viable	NK-NKT: viable		522830
1004986	CD8+	CD8+	ANA810	522830
1004987	CD314-	Q1: CD314-	ANA886	522830
1005007	CD8+	CD8+	ANA810	522833
1005011	singlet	singlets		522834
1005012	lymphocyte	Lymph		522834
1005019	CD8-	CD8-	ANA810	522835
1005028	CD94+	Q2: CD94+	ANA884	522836
1005042	CD94-	Q4: CD94-	ANA884	522838
1005045	lymphocyte	Lymph		522839
1005046	CD3+	CD3+	ANA809	522839
1005055	CD3-	CD3-	ANA809	522841
1005056	CD16+	CD16+	ANA811	522841
1005058	viable	NK-NKT: viable		522842
1005065	viable	NK-NKT: viable		522843
1005078	CD56+	CD56+	ANA815	522844
1005080	CD94+	Q2: CD94+	ANA884	522844
1005083	lymphocyte	Lymph		522845
1005089	viable	NK-NKT: viable		522846
1005102	lymphocyte	Lymph		522849
1005105	lymphocyte	Lymph		522850
1005108	singlet	singlets		522851
1005149	CD19+	CD19+	ANA805	522856
1005150	CD20+	CD20+	ANA806	522856
1005154	singlet	singlets		522857
1005159	IgD+	Q3: IgD+	ANA813	522857
1005165	CD19+	CD19+	ANA805	522858
1005167	IgD-	Q4: IgD-	ANA813	522858
1005172	CD3-	CD3-	ANA809	522859
1005175	singlet	singlets		522860
1005179	CD27+	CD27+	ANA40	522860
1005190	CD3+	CD3+	ANA809	522864
1005207	IL2RAhi	CD25hi	ANA163	522867
1005216	CD161-	Q1: CD161-	ANA883	522868
1005217	CD45RA+	Q1: CD45RA+	ANA816	522868
1005233	CD127low	CD127low	ANA182	522870
1005236		Treg: viable		522871
1005242	CD127low	CD127low	ANA182	522871
1005253	CD3+	CD3+	ANA809	522873
1005255	CD161+	CD161+	ANA883	522873
1005257	CXCR3	CXCR3 FMO: viable	ANA76	522875
1005278	singlet	singlets		522880
1005282	CXCR3	CXCR3 FMO: viable	ANA76	522881
1005286	CD4+	CD4+	ANA41	522881
1005287	CXCR3+	CXCR3+	ANA76	522881
1005300	singlet	singlets		522884
1005306	CD3-	CD3-	ANA809	522885
1005337	CD16+	CD16+	ANA811	522893
1005362	lymphocyte	Lymph		522898
1005366	singlet	singlets		522899
1005375	CXCR3	CXCR3 FMO: viable	ANA76	522901
1005377	lymphocyte	Lymph		522901
1005379	CD19+	CD19+	ANA805	522901
1005381	CXCR3	CXCR3 FMO: viable	ANA76	522902
1005383	lymphocyte	Lymph		522902
1005394	SIGLEC-3+	CD33+	ANA864	522904
1005404	singlet	singlets		522908
1005411	singlet	singlets		522910
1005419	CD4+	CD4+	ANA41	522911
1005422	singlet	singlets		522912
1005435		Activated T: viable		522914
1005438	CD3+	CD3+	ANA809	522914
1005450	singlet	singlets		522916
1005453	CD8+	CD8+	ANA810	522916
1005459	PD1+	PD1+	ANA818	522917
1005468	singlet	singlets		522919
1005470	CD3+	CD3+	ANA809	522919
1005472	HLADR+	Q2: HLADR+	ANA812	522919
1005476	lymphocyte	Lymph		522920
1005484	CD3+	CD3+	ANA809	522921
1005498		T cell: viable		522926
1005524	CD45RA-	Q1: CD45RA-	ANA816	522930
1005525	CD27+	Q1: CD27+	ANA40	522930
1005533		T cell: viable		522932
1005537	CD4+	CD4+	ANA41	522932
1005544	CD4+	CD4+	ANA41	522933
1005552		T cell: viable		522935
1005553	singlet	singlets		522935
1005570	CD27+	Q1: CD27+	ANA40	522937
1005573	lymphocyte	Lymph		522938
1005574	CD3+	CD3+	ANA809	522938
1005579	singlet	singlets		522939
1005588	CD3+	CD3+	ANA809	522940
1005592	viable	NK-NKT: viable		522941
1005596	singlet	singlets		522943
1005609	lymphocyte	Lymph		522946
1005610	CD3+	CD3+	ANA809	522946
1005619	CD314+	Q2: CD314+	ANA886	522947
1005638	CD3+	CD3+	ANA809	522950
1005645	CD314-	Q1: CD314-	ANA886	522951
1005647	viable	NK-NKT: viable		522952
1005658	CD8-	CD8-	ANA810	522953
1005673	viable	NK-NKT: viable		522956
1005690	viable	NK-NKT: viable		522959
1005697	CD94+	Q1: CD94+	ANA884	522959
1005698	viable	NK-NKT: viable		522960
1005699	singlet	singlets		522960
1005702	CD16+	CD16+	ANA811	522960
1005716	lymphocyte	Lymph		522962
1005719	CD56+	CD56+	ANA815	522962
1005722	viable	B cell: viable		522963
1005723	viable	B cell: viable		522964
1005728	viable	B cell: viable		522966
1005734	lymphocyte	Lymph		522967
1005745	CD38+	CD38+	ANA808	522968
1005748	lymphocyte	Lymph		522969
1005754	viable	B cell: viable		522970
1005757	CD3-	CD3-	ANA809	522970
