FCS_ANALYZED_RESULT_MARKER_ID	POPULATION_MARKER_PREFERRED	POPULATION_MARKER_REPORTED	PREFERRED_ANALYTE_ACCESSION	RESULT_ID
1133446	CD278+	ICOS+	ANA898	556030
1133467	CD4-	CD4-	ANA41	556036
1133473	HLADR+	HLA-DR+	ANA812	556038
1133476	HLADR+	HLA-DR+	ANA812	556039
1133477	CD16+	CD16+	ANA811	556039
1133480	CD16+	CD16+	ANA811	556040
1133484	CD14lo	CD14lo	ANA804	556042
1133498	CCRL1-	CX3CR1-	ANA59	556045
1133511	CD14+	CD14+	ANA804	556049
1133516	HLADR+	HLA-DR+	ANA812	556050
1133521	CD16-	CD16-	ANA811	556051
1133532	HLADR+	HLA-DR+	ANA812	556055
1133562	SLAN-	SLAN-	ANA906	556062
1133579	SLAN+	SLAN+	ANA906	556067
1133583	CD16+	CD16+	ANA811	556071
1133612	CD19+	CD19+	ANA805	556078
1133613	CD3-	CD3-	ANA809	556078
1133614	CD14-	CD14-	ANA804	556078
1133623	CD19+	CD19+	ANA805	556080
1133639	CD19+	CD19+	ANA805	556083
1133652	CD20+	CD20+	ANA806	556085
1133660	CD27-	CD27-	ANA40	556087
1133667	IgD+	IgD+	ANA813	556088
1133676	CD3-	CD3-	ANA809	556090
1133682	CD3-	CD3-	ANA809	556091
1133687	CD3-	CD3-	ANA809	556092
1133689	CD20-	CD20-	ANA806	556092
1133690	B7-2+	CD86+	ANA868	556092
1133704	CD2+	CD2+	ANA860	556095
1133710		Lin1-		556097
1133711	HLADR+	HLA-DR+	ANA812	556097
1133713	CD11c-	CD11c-	ANA814	556097
1133743	CD40+	CD40+	ANA42	556103
1133749		Lin1-		556105
1133750	HLADR+	HLA-DR+	ANA812	556105
1133764	BDCA1+	CD1c+	ANA895	556107
1133765		Lin1-		556108
1133766	HLADR+	HLA-DR+	ANA812	556108
1133768	CD11c+	CD11c+	ANA814	556108
1133779		Lin1-		556110
1133804	BDCA3-	BDCA3-	ANA894	556113
1133825	BDCA1-	CD1c-	ANA895	556116
1133846	BDCA1-	CD1c-	ANA895	556119
1133851	CD11c+	CD11c+	ANA814	556120
1133854	B7-2-	CD86-	ANA868	556120
1133855	CD3+	CD3+	ANA809	556121
1133874	CXCR5+	CXCR5+	ANA78	556127
1133877	CD4+	CD4+	ANA41	556128
1133882	CD3+	CD3+	ANA809	556129
1133888	CD3+	CD3+	ANA809	556130
1133891	CXCR5+	CXCR5+	ANA78	556130
1133893	CXCR3+	CXCR3+	ANA76	556130
1133894	CCR6-	CCR6-	ANA36	556130
1133895	CD3+	CD3+	ANA809	556131
1133930	CD45RA-	CD45RA-	ANA816	556135
1133937	CXCR5+	CXCR5+	ANA78	556136
1133945	CD45RA-	CD45RA-	ANA816	556137
1133952	CXCR5+	CXCR5+	ANA78	556138
1133959	CD8-	CD8-	ANA810	556139
1133964	CD3+	CD3+	ANA809	556140
1133974	CD8-	CD8-	ANA810	556141
1133978	CCR6-	CCR6-	ANA36	556141
1133992	CD4+	CD4+	ANA41	556144
1133993	CD8-	CD8-	ANA810	556144
1133994	CXCR5-	CXCR5-	ANA78	556144
1133997	CD3+	CD3+	ANA809	556145
1134018	CCR6-	CCR6-	ANA36	556147
1134040	CXCR3+	CXCR3+	ANA76	556150
1134041	CCR6+	CCR6+	ANA36	556150
1134042	CD278+	ICOS+	ANA898	556150
1134044	CD4+	CD4+	ANA41	556151
1134046	CXCR5-	CXCR5-	ANA78	556151
1134054	CD45RA-	CD45RA-	ANA816	556152
1134068	CD8-	CD8-	ANA810	556154
1134074	CD4+	CD4+	ANA41	556155
1134093	CD4-	CD4-	ANA41	556158
1134100	CD3+	CD3+	ANA809	556160
1134102	CD8+	CD8+	ANA810	556160
1134121	HLADR+	HLA-DR+	ANA812	556166
1134128	CD16-	CD16-	ANA811	556168
1134131	CD16-	CD16-	ANA811	556169
1134153	CD14+	CD14+	ANA804	556175
1134161	CD14+	CD14+	ANA804	556177
1134166	CD16+	CD16+	ANA811	556178
1134174	HLADR+	HLA-DR+	ANA812	556181
1134196	SLAN+	SLAN+	ANA906	556186
1134201	CD14+	CD14+	ANA804	556188
1134208	CD62L+	CD62L+	ANA712	556189
1134222	granulocyte	granulocyte		556194
1134233	CD16lo	CD16lo	ANA811	556201
1134234	CD11b-	CD11b- granulocyte	ANA878	556201
1134247	CD3-	CD3-	ANA809	556205
1134255	CD138+	CD138+	ANA891	556206
1134264	CD14-	CD14-	ANA804	556208
1134266	CD20-	CD20-	ANA806	556208
1134272	CD24+	CD24+	ANA807	556209
1134276	CD38+	CD38+	ANA808	556210
1134279	CD19+	CD19+	ANA805	556211
1134289	CD19+	CD19+	ANA805	556213
1134292	CD27+	CD27+	ANA40	556213
1134307	CD19+	CD19+	ANA805	556217
1134344	CD11c-	CD11c-	ANA814	556223
1134362	BDCA2, CD303+	BDCA2+	ANA870	556227
1134366	HLADR+	HLA-DR+	ANA812	556228
1134375		Lin1-		556230
1134378	CD11c+	CD11c+	ANA814	556230
1134406	BDCA2, CD303-	BDCA2-	ANA870	556236
1134409		Lin1-		556237
1134423	HLADR+	HLA-DR+	ANA812	556239
1134436		Lin1-		556241
1134439	CD11c+	CD11c+	ANA814	556241
1134451	HLADR+	HLA-DR+	ANA812	556243
1134455	BDCA1+	CD1c+	ANA895	556243
1134456	B7-2-	CD86-	ANA868	556243
1134458	HLADR+	HLA-DR+	ANA812	556244
1134478	HLADR+	HLA-DR+	ANA812	556247
1134482	BDCA1-	CD1c-	ANA895	556247
1134504	B7-2-	CD86-	ANA868	556250
1134507	HLADR+	HLA-DR+	ANA812	556252
1134509	CD278+	ICOS+	ANA898	556253
1134511	CD4+	CD4+	ANA41	556254
1134534	CD8-	CD8-	ANA810	556259
1134541	CXCR5+	CXCR5+	ANA78	556260
1134544	CCR6-	CCR6-	ANA36	556260
1134545	CD3+	CD3+	ANA809	556261
1134581	CXCR3+	CXCR3+	ANA76	556265
1134585	CD4+	CD4+	ANA41	556266
1134603	CD45RA-	CD45RA-	ANA816	556268
1134612	CXCR3-	CXCR3-	ANA76	556269
1134630	CD3+	CD3+	ANA809	556272
1134641	CD3+	CD3+	ANA809	556274
1134664	CD8-	CD8-	ANA810	556277
1134669	CD278+	ICOS+	ANA898	556277
1134679	CD8-	CD8-	ANA810	556279
1134695	CD8-	CD8-	ANA810	556281
1134698	CXCR3-	CXCR3-	ANA76	556281
1134704	CD45RA-	CD45RA-	ANA816	556282
1134716	CD3+	CD3+	ANA809	556284
1134729	CCR6-	CCR6-	ANA36	556285
1134732	CD4+	CD4+	ANA41	556286
1134740	CD4-	CD4-	ANA41	556287
1134744	CD8+	CD8+	ANA810	556288
1134745	CCR6+	CCR6+	ANA36	556288
1134753	CXCR5+	CXCR5+	ANA78	556290
1134755	CD4-	CD4-	ANA41	556291
1134770	CD14+	CD14+	ANA804	556296
1134781	CD16-	CD16-	ANA811	556299
1134794	CCRL1-	CX3CR1-	ANA59	556302
1134807	CD14+	CD14+	ANA804	556306
1134814	CD14+	CD14+	ANA804	556308
1134821	HLADRlo	HLA-DRlo	ANA812	556310
1134822	CD16-	CD16-	ANA811	556310
1134856	HLADR+	HLA-DR+	ANA812	556319
1134863	CD14+	CD14+	ANA804	556321
1134865	CD16+	CD16+	ANA811	556321
1134881	CD3-	CD3-	ANA809	556329
1134883	B7-2+	CD86+	ANA868	556329
1134896	CD27+	CD27+	ANA40	556332
1134897	CD138+	CD138+	ANA891	556332
1134901	CD14-	CD14-	ANA804	556333
1134914	CD24+	CD24+	ANA807	556335
1134919	CD24+	CD24+	ANA807	556336
1134924	CD27-	CD27-	ANA40	556337
1134925	IgD+	IgD+	ANA813	556337
1134940	IgD-	IgD-	ANA813	556340
1134949	CD19+	CD19+	ANA805	556343
1134954	B7-2+	CD86+	ANA868	556343
1134961	CD19+	CD19+	ANA805	556345
1134966	B7-2+	CD86+	ANA868	556345
1134969	CD14-	CD14-	ANA804	556346
1134977	B7-2+	CD86+	ANA868	556347
1134983		Lin1-		556349
1134985	BDCA2, CD303+	BDCA2+	ANA870	556349
1134989	BDCA2, CD303+	BDCA2+	ANA870	556350
1134996	CD2+	CD2+	ANA860	556351
1134998	HLADR+	HLA-DR+	ANA812	556352
1135000	CD11c-	CD11c-	ANA814	556352
1135002		Lin1-		556353
1135010	CD11c-	CD11c-	ANA814	556354
1135011	B7-2+	CD86+	ANA868	556354
1135015	CD11c-	CD11c-	ANA814	556355
1135019	BDCA2, CD303-	BDCA2-	ANA870	556356
1135024	CD11c+	CD11c+	ANA814	556357
1135030	CD2+	CD2+	ANA860	556358
1135037	HLADR+	HLA-DR+	ANA812	556360
1135046		Lin1-		556362
1135052	HLADR+	HLA-DR+	ANA812	556363
1135056	BDCA1+	CD1c+	ANA895	556363
1135061	BDCA3-	BDCA3-	ANA894	556364
1135064		Lin1-		556365
1135067	CD11c+	CD11c+	ANA814	556365
1135068	BDCA3-	BDCA3-	ANA894	556365
1135074	CD11c+	CD11c+	ANA814	556366
1135082	BDCA3-	BDCA3-	ANA894	556367
1135087	BDCA2, CD303-	BDCA2-	ANA870	556368
1135088	CD11c+	CD11c+	ANA814	556368
1135094	BDCA2, CD303-	BDCA2-	ANA870	556369
1135098	B7-2-	CD86-	ANA868	556369
1135103	BDCA3+	BDCA3+	ANA894	556370
1135104	BDCA1-	CD1c-	ANA895	556370
1135110	BDCA1-	CD1c-	ANA895	556371
1135119		Lin1-		556373
1135123	BDCA3+	BDCA3+	ANA894	556373
1135147	CD3+	CD3+	ANA809	556377
1135154	CD8-	CD8-	ANA810	556380
1135162	CD278+	ICOS+	ANA898	556382
1135167	CD45RA-	CD45RA-	ANA816	556383
1135172	CD45RA-	CD45RA-	ANA816	556384
1135189	CD8-	CD8-	ANA810	556387
1135199	CD45RA-	CD45RA-	ANA816	556388
1135213	CXCR5+	CXCR5+	ANA78	556390
1135218	CD3+	CD3+	ANA809	556391
1135219	CD4+	CD4+	ANA41	556391
1135226	CD3+	CD3+	ANA809	556392
1135231	CXCR3-	CXCR3-	ANA76	556392
1135250	CD4+	CD4+	ANA41	556395
1135252	CXCR5+	CXCR5+	ANA78	556395
1135256	CD3+	CD3+	ANA809	556396
1135275	CXCR5-	CXCR5-	ANA78	556398
1135276	CD45RA-	CD45RA-	ANA816	556398
1135278	CD4+	CD4+	ANA41	556399
1135298	CD8-	CD8-	ANA810	556402
1135306	CD8-	CD8-	ANA810	556403
1135323	CD45RA-	CD45RA-	ANA816	556405
1135337	CD8-	CD8-	ANA810	556407
1135339	CD45RA-	CD45RA-	ANA816	556407
1135351	CD4+	CD4+	ANA41	556409
1135353	CXCR5-	CXCR5-	ANA78	556409
1135377	CD45RA-	CD45RA-	ANA816	556412
1135390	CD8+	CD8+	ANA810	556415
1135396	CD3+	CD3+	ANA809	556417
1135397	CD4-	CD4-	ANA41	556417
1135399	HLADR+	HLA-DR+	ANA812	556417
1135426	HLADR+	HLA-DR+	ANA812	556426
1135443	CD16+	CD16+	ANA811	556430
1135445	CD14+	CD14+	ANA804	556431
1135456	CD14+	CD14+	ANA804	556434
1135463	HLADRlo	HLA-DRlo	ANA812	556436
1135466	HLADR+	HLA-DR+	ANA812	556437
1135469	CD14+	CD14+	ANA804	556438
1135471	CD16+	CD16+	ANA811	556438
1135473	CD14+	CD14+	ANA804	556439
1135480	B7-2-	CD86-	ANA868	556440
1135493	CD14+	CD14+	ANA804	556444
1135500	CD62L+	CD62L+	ANA712	556445
1135501	CD14+	CD14+	ANA804	556446
1135508	CD62L-	CD62L-	ANA712	556447
1135523	CD3-	CD3-	ANA809	556455
1135524	CD14-	CD14-	ANA804	556455
1135544	CD38+	CD38+	ANA808	556459
1135550	CD20-	CD20-	ANA806	556460
1135561	CD24+	CD24+	ANA807	556462
1135565	CD14-	CD14-	ANA804	556463
1135570	CD14-	CD14-	ANA804	556464
1135604	CD3-	CD3-	ANA809	556471
1135613	IgD-	IgD-	ANA813	556472
1135621	CD3-	CD3-	ANA809	556474
1135637	CD11c-	CD11c-	ANA814	556477
1135639		Lin1-		556478
1135642	CD11c-	CD11c-	ANA814	556478
1135646	BDCA2, CD303+	BDCA2+	ANA870	556479
1135651	BDCA2, CD303+	BDCA2+	ANA870	556480
1135652	CD11c-	CD11c-	ANA814	556480
1135657	CD11c-	CD11c-	ANA814	556481
1135659		Lin1-		556482
1135665	BDCA2, CD303-	BDCA2-	ANA870	556483
1135677	CD40+	CD40+	ANA42	556485
1135683		Lin1-		556487
1135689	HLADR+	HLA-DR+	ANA812	556488
1135692	B7-2-	CD86-	ANA868	556488
1135700	HLADR+	HLA-DR+	ANA812	556490
1135718	BDCA1+	CD1c+	ANA895	556492
1135721	HLADR+	HLA-DR+	ANA812	556493
1135725	BDCA1+	CD1c+	ANA895	556493
1135734		Lin1-		556495
1135738	BDCA3-	BDCA3-	ANA894	556495
1135740	B7-2-	CD86-	ANA868	556495
1135745	BDCA3+	BDCA3+	ANA894	556496
1135755	HLADR+	HLA-DR+	ANA812	556498
1135758	BDCA3+	BDCA3+	ANA894	556498
1135767	CD40+	CD40+	ANA42	556499
1135774	CD40-	CD40-	ANA42	556500
1135776	HLADR+	HLA-DR+	ANA812	556501
1135781	B7-2+	CD86+	ANA868	556501
1135783	HLADR+	HLA-DR+	ANA812	556502
1135784	BDCA2, CD303-	BDCA2-	ANA870	556502
1135808	CXCR5+	CXCR5+	ANA78	556509
1135821	CD278+	ICOS+	ANA898	556511
1135824	CD8-	CD8-	ANA810	556512
1135827	CXCR3+	CXCR3+	ANA76	556512
1135828	CCR6-	CCR6-	ANA36	556512
1135834	CXCR3+	CXCR3+	ANA76	556513
1135836	HLADR+	HLA-DR+	ANA812	556513
1135839	CD8-	CD8-	ANA810	556514
1135841	CD45RA-	CD45RA-	ANA816	556514
1135862	CD8-	CD8-	ANA810	556517
1135864	CD45RA-	CD45RA-	ANA816	556517
1135872	CD45RA-	CD45RA-	ANA816	556518
1135873	CXCR3-	CXCR3-	ANA76	556518
1135877	CD8-	CD8-	ANA810	556519
1135890	CD278+	ICOS+	ANA898	556520
1135897	CCR6-	CCR6-	ANA36	556521
1135915	CD4+	CD4+	ANA41	556524
1135929	CD45RA-	CD45RA-	ANA816	556526
1135932	CD4+	CD4+	ANA41	556527
1135949	CXCR5-	CXCR5-	ANA78	556529
1135956	CD8-	CD8-	ANA810	556530
1135957	CXCR5-	CXCR5-	ANA78	556530
1135962	CD4+	CD4+	ANA41	556531
1135988	CD45RA-	CD45RA-	ANA816	556534
1135994	CD8-	CD8-	ANA810	556535
1136002	CD8-	CD8-	ANA810	556536
1136023	CD3+	CD3+	ANA809	556539
1136054	CD14+	CD14+	ANA804	556548
1136078	CCRL1-	CX3CR1-	ANA59	556554
1136091	CD14+	CD14+	ANA804	556558
1136105	HLADRlo	HLA-DRlo	ANA812	556562
1136117	CD16+	CD16+	ANA811	556565
1136138	SLAN-	SLAN-	ANA906	556570
1136150	CD62L-	CD62L-	ANA712	556573
1136153	CD16-	CD16-	ANA811	556574
1136167	B7-2+	CD86+	ANA868	556581
1136169	CD3-	CD3-	ANA809	556582
1136188	CD19+	CD19+	ANA805	556586
1136202	CD38+	CD38+	ANA808	556588
1136204	B7-2+	CD86+	ANA868	556588
1136206	CD3-	CD3-	ANA809	556589
1136209	IgD+	IgD+	ANA813	556589
1136211	CD3-	CD3-	ANA809	556590
1136221	CD3-	CD3-	ANA809	556592
1136238	B7-2+	CD86+	ANA868	556595
1136256	B7-2+	CD86+	ANA868	556598
1136263	CD3-	CD3-	ANA809	556600
1136266	B7-2+	CD86+	ANA868	556600
1136283	BDCA2, CD303+	BDCA2+	ANA870	556604
1136285	CD40+	CD40+	ANA42	556604
1136296		Lin1-		556607
1136305		Lin1-		556609
1136318	CD11c+	CD11c+	ANA814	556611
1136321	HLADR+	HLA-DR+	ANA812	556612
1136335		Lin1-		556615
1136338	CD11c+	CD11c+	ANA814	556615
1136348		Lin1-		556617
1136366	BDCA3-	BDCA3-	ANA894	556619
1136368	CD40-	CD40-	ANA42	556619
1136374	BDCA1+	CD1c+	ANA895	556620
1136379	CD11c+	CD11c+	ANA814	556621
1136389		Lin1-		556623
1136397	HLADR+	HLA-DR+	ANA812	556624
1136398	BDCA2, CD303-	BDCA2-	ANA870	556624
1136410		Lin1-		556626
1136427	CD11c+	CD11c+	ANA814	556628
1136448	CD4+	CD4+	ANA41	556635
1136477	CCR6-	CCR6-	ANA36	556639
1136488	CD4+	CD4+	ANA41	556641
1136493	CCR6+	CCR6+	ANA36	556641
1136501	HLADR+	HLA-DR+	ANA812	556642
1136505	CXCR5+	CXCR5+	ANA78	556643
1136511	CD4+	CD4+	ANA41	556644
1136525	CD3+	CD3+	ANA809	556646
1136530	CXCR3-	CXCR3-	ANA76	556646
1136538	CXCR3-	CXCR3-	ANA76	556647
1136544	CD45RA-	CD45RA-	ANA816	556648
1136548	CD3+	CD3+	ANA809	556649
1136552	CD45RA-	CD45RA-	ANA816	556649
1136556	CD3+	CD3+	ANA809	556650
1136564	CXCR5-	CXCR5-	ANA78	556651
1136571	CD45RA-	CD45RA-	ANA816	556652
1136577	CD45RA-	CD45RA-	ANA816	556653
1136584	CD45RA-	CD45RA-	ANA816	556654
1136591	CXCR5-	CXCR5-	ANA78	556655
1136612	CD4+	CD4+	ANA41	556658
1136614	CXCR5-	CXCR5-	ANA78	556658
1136618	CD278+	ICOS+	ANA898	556658
1136632	CCR6+	CCR6+	ANA36	556660
1136635	CD4+	CD4+	ANA41	556661
1136644	CD8-	CD8-	ANA810	556662
1136645	CXCR5-	CXCR5-	ANA78	556662
1136661	CD45RA-	CD45RA-	ANA816	556664
1136680	CD3+	CD3+	ANA809	556669
1136691	HLADR+	HLA-DR+	ANA812	556672
1136693	CD14lo	CD14lo	ANA804	556673
1136696	CD14+	CD14+	ANA804	556674
1136703	HLADR+	HLA-DR+	ANA812	556676
1136707	CD16-	CD16-	ANA811	556677
1136709	CD14+	CD14+	ANA804	556678
1136719	CD16-	CD16-	ANA811	556680
1136728	CD11b+	CD11b+	ANA878	556682
1136736	CD11b-	CD11b-	ANA878	556684
1136737	CD14+	CD14+	ANA804	556685
1136744	HLADRlo	HLA-DRlo	ANA812	556687
1136751	CD16-	CD16-	ANA811	556689
1136761	CD14+	CD14+	ANA804	556692
1136768	SLAN+	SLAN+	ANA906	556693
1136783	CD16-	CD16-	ANA811	556697
1136813	CD27+	CD27+	ANA40	556708
1136816	CD14-	CD14-	ANA804	556709
1136820	CD3-	CD3-	ANA809	556710
1136821	CD14-	CD14-	ANA804	556710
1136833	CD38+	CD38+	ANA808	556712
1136840	CD24+	CD24+	ANA807	556713
1136844	CD38+	CD38+	ANA808	556714
1136853	CD3-	CD3-	ANA809	556716
1136855	CD27+	CD27+	ANA40	556716
1136860	CD27+	CD27+	ANA40	556717
1136878	CD27-	CD27-	ANA40	556721
1136885	IgD+	IgD+	ANA813	556722
1136901	CD14-	CD14-	ANA804	556725
1136902	CD20+	CD20+	ANA806	556725
1136904	CD19+	CD19+	ANA805	556726
1136906	CD14-	CD14-	ANA804	556726
1136923		Lin1-		556730
1136929	HLADR+	HLA-DR+	ANA812	556731
1136945	BDCA2, CD303-	BDCA2-	ANA870	556734
1136953	HLADR+	HLA-DR+	ANA812	556736
1136957		Lin1-		556737
1136966	CD40-	CD40-	ANA42	556738
1136967		Lin1-		556739
1136977		Lin1-		556741
1136983		Lin1-		556742
1136988	BDCA1+	CD1c+	ANA895	556742
1137002	BDCA1+	CD1c+	ANA895	556744
1137014	CD11c+	CD11c+	ANA814	556746
1137017	B7-2+	CD86+	ANA868	556746
1137024	B7-2-	CD86-	ANA868	556747
1137034	CD11c+	CD11c+	ANA814	556749
1137050	BDCA1-	CD1c-	ANA895	556751
1137059		Lin1-		556753
1137066		Lin1-		556754
1137069	CD11c+	CD11c+	ANA814	556754
1137071	BDCA1-	CD1c-	ANA895	556754
1137075	HLADR+	HLA-DR+	ANA812	556756
1137079	CD4+	CD4+	ANA41	556758
1137081	CD3+	CD3+	ANA809	556759
1137089	CD3+	CD3+	ANA809	556761
1137091	CD8-	CD8-	ANA810	556761
1137092	CXCR5+	CXCR5+	ANA78	556761
1137116	CXCR5+	CXCR5+	ANA78	556765
1137124	CXCR5+	CXCR5+	ANA78	556766
1137125	CD45RA-	CD45RA-	ANA816	556766
1137128	CD278+	ICOS+	ANA898	556766
1137129	CD3+	CD3+	ANA809	556767
1137130	CD4+	CD4+	ANA41	556767
1137137	CD4+	CD4+	ANA41	556768
1137147	CXCR5+	CXCR5+	ANA78	556769
1137161	CD8-	CD8-	ANA810	556771
1137165	CCR6+	CCR6+	ANA36	556771
1137170	CXCR5+	CXCR5+	ANA78	556772
1137174	CD278+	ICOS+	ANA898	556772
1137177	CD8-	CD8-	ANA810	556773
1137178	CXCR5+	CXCR5+	ANA78	556773
1137181	CCR6-	CCR6-	ANA36	556773
1137187	CXCR3-	CXCR3-	ANA76	556774
1137188	CCR6-	CCR6-	ANA36	556774
1137192	CD8-	CD8-	ANA810	556775
1137193	CXCR5+	CXCR5+	ANA78	556775
1137195	CXCR3-	CXCR3-	ANA76	556775
1137202	CD45RA-	CD45RA-	ANA816	556776
1137208	HLADR+	HLA-DR+	ANA812	556777
1137211	CD8-	CD8-	ANA810	556778
1137223	CD4+	CD4+	ANA41	556780
1137235	CXCR3+	CXCR3+	ANA76	556781
1137238	CD3+	CD3+	ANA809	556782
1137246	CD4+	CD4+	ANA41	556783
1137265	CD45RA-	CD45RA-	ANA816	556785
1137279	CXCR5-	CXCR5-	ANA78	556787
1137292	CD4+	CD4+	ANA41	556789
1137302	CXCR5-	CXCR5-	ANA78	556790
1137310	CD3+	CD3+	ANA809	556792
1137319	CD4-	CD4-	ANA41	556794
1137335	CD14lo	CD14lo	ANA804	556799
1137336	HLADR+	HLA-DR+	ANA812	556799
1137344	CD14lo	CD14lo	ANA804	556802
1137346	CD16-	CD16-	ANA811	556802
1137349	CD16-	CD16-	ANA811	556803
1137351	CD14+	CD14+	ANA804	556804
1137355	CD14+	CD14+	ANA804	556805
1137357	CD16+	CD16+	ANA811	556805
1137365	CD16-	CD16-	ANA811	556807
1137372	HLADR+	HLA-DR+	ANA812	556809
1137383	HLADRhi	HLA-DRhi	ANA812	556812
1137385	CD14+	CD14+	ANA804	556813
1137392	HLADR+	HLA-DR+	ANA812	556815
1137400	HLADR+	HLA-DR+	ANA812	556817
1137401	CD16+	CD16+	ANA811	556817
1137405	CD16-	CD16-	ANA811	556818
1137408	HLADR+	HLA-DR+	ANA812	556819
1137414	SLAN+	SLAN+	ANA906	556820
1137416	HLADR+	HLA-DR+	ANA812	556821
1137422	SLAN-	SLAN-	ANA906	556822
1137425	CD16-	CD16-	ANA811	556823
1137427	CD14+	CD14+	ANA804	556824
1137428	HLADR+	HLA-DR+	ANA812	556824
1137436	HLADR+	HLA-DR+	ANA812	556826
1137446	CD3-	CD3-	ANA809	556832
1137447	CD14-	CD14-	ANA804	556832
1137453	CD3-	CD3-	ANA809	556834
1137465	CD138+	CD138+	ANA891	556836
1137470	CD38+	CD38+	ANA808	556837
1137477	B7-2+	CD86+	ANA868	556838
1137482	CD24+	CD24+	ANA807	556839
1137483	CD19+	CD19+	ANA805	556840
1137487	CD24+	CD24+	ANA807	556840
1137488	B7-2+	CD86+	ANA868	556840
1137489	CD19+	CD19+	ANA805	556841
1137492	CD27-	CD27-	ANA40	556841
1137496	CD14-	CD14-	ANA804	556842
1137500	CD3-	CD3-	ANA809	556843
1137506	CD14-	CD14-	ANA804	556844
1137510	CD3-	CD3-	ANA809	556845
1137528	B7-2+	CD86+	ANA868	556848
1137530	CD3-	CD3-	ANA809	556849
1137536	CD3-	CD3-	ANA809	556850
1137540	B7-2+	CD86+	ANA868	556850
1137541	CD19+	CD19+	ANA805	556851
1137563	CD11c-	CD11c-	ANA814	556855
1137571	HLADR+	HLA-DR+	ANA812	556857
1137577	BDCA2, CD303+	BDCA2+	ANA870	556858
1137591	BDCA2, CD303-	BDCA2-	ANA870	556861
1137601	BDCA2, CD303-	BDCA2-	ANA870	556863
1137624	BDCA1+	CD1c+	ANA895	556867
1137638	CD2+	CD2+	ANA860	556869
1137642	CD11c+	CD11c+	ANA814	556870
1137646		Lin1-		556871
1137649	CD11c+	CD11c+	ANA814	556871
1137667		Lin1-		556874
1137669	BDCA2, CD303-	BDCA2-	ANA870	556874
1137677	BDCA3+	BDCA3+	ANA894	556875
1137695	HLADR+	HLA-DR+	ANA812	556878
1137703	BDCA2, CD303-	BDCA2-	ANA870	556879
1137751	CXCR5+	CXCR5+	ANA78	556890
1137754	CCR6-	CCR6-	ANA36	556890
1137755	CD3+	CD3+	ANA809	556891
1137757	CD8-	CD8-	ANA810	556891
1137763	CD3+	CD3+	ANA809	556892
1137764	CD4+	CD4+	ANA41	556892
1137766	CXCR5+	CXCR5+	ANA78	556892
1137772	CD4+	CD4+	ANA41	556893
1137776	CXCR3+	CXCR3+	ANA76	556893
1137781	CXCR5+	CXCR5+	ANA78	556894
1137783	CXCR3+	CXCR3+	ANA76	556894
1137784	CCR6+	CCR6+	ANA36	556894
1137802	CD4+	CD4+	ANA41	556897
1137808	HLADR+	HLA-DR+	ANA812	556897
1137814	CXCR3-	CXCR3-	ANA76	556898
1137829	CXCR3-	CXCR3-	ANA76	556900
1137830	CCR6-	CCR6-	ANA36	556900
1137832	CD3+	CD3+	ANA809	556901
1137840	CD3+	CD3+	ANA809	556902
1137847	CD8-	CD8-	ANA810	556903
1137862	CXCR3+	CXCR3+	ANA76	556905
1137863	CCR6-	CCR6-	ANA36	556905
1137864	CD3+	CD3+	ANA809	556906
1137868	CD45RA-	CD45RA-	ANA816	556906
1137871	HLADR+	HLA-DR+	ANA812	556906
1137879	CD278+	ICOS+	ANA898	556907
1137887	CD3+	CD3+	ANA809	556909
1137893	CCR6+	CCR6+	ANA36	556909
1137897	CD8-	CD8-	ANA810	556910
1137907	CD45RA-	CD45RA-	ANA816	556911
1137921	CXCR5-	CXCR5-	ANA78	556913
1137923	CXCR3-	CXCR3-	ANA76	556913
1137931	CXCR3-	CXCR3-	ANA76	556914
1137934	CD4+	CD4+	ANA41	556915
1137937	CD45RA-	CD45RA-	ANA816	556915
1137964	CD3+	CD3+	ANA809	556921
1137966	CD8+	CD8+	ANA810	556921
1137970	CD8+	CD8+	ANA810	556922
1137974	CD14+	CD14+	ANA804	556924
1137977	CD14lo	CD14lo	ANA804	556925
1137987	HLADR+	HLA-DR+	ANA812	556928
1137990	HLADR+	HLA-DR+	ANA812	556929
1137995	CD16+	CD16+	ANA811	556930
1138027	CD14+	CD14+	ANA804	556939
1138033	CD14+	CD14+	ANA804	556941
1138052	SLAN+	SLAN+	ANA906	556945
1138059	CD16+	CD16+	ANA811	556947
1138063	CD16-	CD16-	ANA811	556948
1138073	CD14+	CD14+	ANA804	556951
1138076	CD62L-	CD62L-	ANA712	556951
1138088	CD3-	CD3-	ANA809	556958
1138103	CD19+	CD19+	ANA805	556962
1138110	CD3-	CD3-	ANA809	556963
1138111	CD14-	CD14-	ANA804	556963
1138120	CD19+	CD19+	ANA805	556965
1138122	CD14-	CD14-	ANA804	556965
1138130	B7-2+	CD86+	ANA868	556966
1138138	CD14-	CD14-	ANA804	556968
1138139	CD27+	CD27+	ANA40	556968
1138164	B7-2+	CD86+	ANA868	556973
1138176	B7-2+	CD86+	ANA868	556975
1138212		Lin1-		556983
1138216	CD40-	CD40-	ANA42	556983
1138221	B7-2+	CD86+	ANA868	556984
1138223	HLADR+	HLA-DR+	ANA812	556985
1138233	BDCA2, CD303-	BDCA2-	ANA870	556987
1138237	HLADR+	HLA-DR+	ANA812	556988
1138240	CD2+	CD2+	ANA860	556988
